"""Any fool can see that when our brains took the place of computers generating the notional field, some brains contributed more than others.""","""Ang bisan sin-o nga buangbuang makakita nga sang ang aton mga utok nagbulos sa mga kompyuter nga nagahimo sang notional field, ang iban nga mga utok nag-amot sing kapin pa sangsa iban."""
Care to prognosticate?,Nagaulikid sa pagtagna?
How can leaders better connect and build community?,Paano ang mga lider mas makakonektar kag makatukod sang komunidad?
"""Direct cash transfer programs such as Oportunidades in Mexico and Bolsa Familia in Brazil offer small monthly cash sums to poor families, often under the condition that they enroll their children in school and take the children to medical checkups.""","""Ang mga programa sa direkta nga pagbalhin sang kuwarta pareho sang Oportunidades sa Mexico kag Bolsa Familia sa Brazil nagatanyag sang magagmay nga bulanan nga kantidad sang kuwarta sa mga imol nga pamilya, masami sa idalom sang kondisyon nga ipalista nila ang ila mga kabataan sa eskwelahan kag dalhon ang mga kabataan sa mga pag-usisa sa medisina."""
"""Elsevier Science Incorporated, 1995.""","""Elsevier Science Incorporated, 1995."""
"""To use RSS, you will need an RSS reader (also known as an RSS aggregator).""","""Para magamit ang RSS, kinahanglan mo ang RSS reader (kilala man nga RSS aggregator)."""
Christianity is not primarily about places but about communities of people gathered in the presence of the risen Christ.,Ang Kristiyanismo indi una nahanungod sa mga duog kundi nahanungod sa mga katilingban sang mga tawo nga nagtipon sa presensya sang nabanhaw nga Cristo.
"""Today, we offer scientists and researchers a wide array of industry-standard sensitive tools for characterizing low-level phenomena at the edges of the measurement envelope.""","""Sa karon, ginatanyag namon sa mga siyentipiko kag mga manugpanalawsaw ang madamo nga mga gamit nga sensitibo sa industriya para sa pagkilala sang mga hitabo sa manubo nga lebel sa mga ukbong sang sobre sang pagtakus."""
"""There is, generally speaking, a huge gulf between econometric models, which are invariably based on a set of assumptions, and the process that generates the data in the real world.""","""May yara, sa kabilugan, isa ka daku nga kal-ang sa tunga sang mga modelo sang ekonometriko, nga pirme nabase sa isa ka hugpong sang mga pagpati, kag ang proseso nga nagapatubas sang datos sa matuod nga kalibutan."""
A large variety of grapes is permitted in its production and fermentation is more liberal.,Ang madamo nga sahi sang ubas ginatugutan sa paghimo sini kag ang pagpatubo mas liberal.
"""Joe Marini takes you through the basic rules of XML, discusses suggested tools, and explains XML syntax.""","""Ginatuytuyan ka ni Joe Marini sa mga panguna nga pagsulundan sang XML, ginahambalan ang mga ginapanugda nga mga galamiton, kag ginapaathag ang syntax sang XML."""
"""The person could have BEEN White,Black, or Hispanic.""","""Ang tawo mahimo nga Puti, Itom, ukon Hispanic."""
The performance of schools in the June 2015 Agriculturist Licensure Examination in alphabetical order as per R.A.,Ang performance sang mga eskwelahan sa Hunyo 2015 Agriculturist Licensure Examination sa alpabetiko nga pagkasunod-sunod suno sa R.A.
Resveratrol has been shown in studies to inhibit the growth of several cancer cell lines and tumors.,Ang resveratrol ginpakita sa mga pagtuon nga nagapugong sang pagtubo sang pila ka mga linya sang selula sang kanser kag mga tumor.
"""Something to Teach, Something to Learn addresses practitioners rather than policy makers - and it champions real and successful developments as well as showing how new theories can be applied in the real world.""","""Ang Something to Teach, Something to Learn nagahambal sa mga practitioners sa baylo nga mga policy makers - kag ginasakdag sini ang matuod kag madinalag-on nga mga pag-uswag subong man ang pagpakita kon paano ang bag-o nga mga teoriya mahimo magamit sa matuod nga kalibutan."""
"""First, they may be using inferior materials or cutting corners wherever possible.""","""Una, mahimo nga nagagamit sila sang manubo nga mga materyales ukon nagautod sang mga kanto kon posible."""
And the remaining Zambian stretch of about 80 kilometres (50 miles) to Kafue consists of community land that includes game management areas as well.,Kag ang nabilin nga Zambian nga mga 80 kilometros (50 milyas) pakadto sa Kafue ginabug-usan sang duta sang komunidad nga nagalakip man sang mga lugar sa pagdumala sang mga sapat.
"""Before the Gant case, however, New York courts have consistently interpreted the State Constitution much more strictly, in this regard, than the Supreme Court had interpreted the U.S. Constitution.""","""Antes sang kaso ni Gant, bisan pa, ang mga korte sa New York padayon nga nag-interpretar sang Konstitusyon sang Estado sing mas estrikto, sa sini nga bahin, sangsa gin-interpretar sang Korte Suprema ang Konstitusyon sang Estados Unidos."""
A maintained furnace helps to prevent an onslaught of concerns including Carbon Monoxide exposure or poisoning.,Ang isa ka ginamentinar nga hurno nagabulig sa pagtapna sang pagsalakay sang mga kabalaka lakip ang pagkaladlad sa Carbon Monoxide ukon pagkahilo.
As of 2004 nearly 50% of Americans who were enrolled in employer health insurance plans were covered for acupuncture treatment.,Sugod sang 2004 halos 50% sang mga Amerikano nga nalista sa mga plano sang seguro sa ikaayong lawas sang amo ang nasakop para sa pagbulong sa acupuncture.
"""A mutation in the function of ClC-3 in humans could very well be the cause of a select few cases of juvenile diabetes, Nelson and Philipson said.""","""Ang mutation sa function sang ClC-3 sa mga tawo mahimo gid nga amo ang kabangdanan sang pila ka mga kaso sang juvenile diabetes, siling nanday Nelson kag Philipson."""
"""There is no early detection screening test for ovarian cancer and 70 per cent of women do not survive more than five years, according to Ovarian Cancer Canada.""","""Wala sing temprano nga pagtukib nga pag-usisa para sa kanser sa obaryo kag 70 porsyento sang mga kababayin-an ang wala nagakabuhi sing kapin sa lima ka tuig, suno sa Ovarian Cancer Canada."""
"""First, how did the archaeologists get the 11th century B.C.""","""Una, paano nakuha sang mga arkeologo ang ika-11 nga siglo B.C."""
"""Be sure that as a parent, you stay up to date on the evolution of technology in education so that your kids can reap the benefits.""","""Siguraduhon nga bilang isa ka ginikanan, magpabilin ka nga nakahibalo sang pag-uswag sang teknolohiya sa edukasyon agud nga ang imo mga kabataan makaani sang mga benepisyo."""
"""Inferno - Build a manual robot, save lives from a burning building and put out fire using water provided.""","""Inferno - Maghimo sang isa ka manual nga robot, magluwas sang mga kabuhi gikan sa isa ka nagakalayo nga tinukod kag patyon ang kalayo gamit ang tubig nga ginhatag."""
"""American Water's Innovation Development Process is achieving results through numerous innovation approaches that range from connecting to the Smart Grid through a partnership with Enbala Power Networks to investing in the deployment of the company's patented NPXpress wastewater treatment process, both of which were discussed in his presentation.""","""Ang Proseso sa Pagpauswag sang Kabag-ohan sang American Water nagalab-ot sang mga resulta paagi sa madamo nga mga pamaagi sa kabag-ohan nga nagalakip sang pagkonektar sa Smart Grid paagi sa isa ka pakig-upod sa Enbala Power Networks tubtob sa pagpuhunan sa pag-deploy sang patente nga proseso sang pagtinlo sang hugaw nga NPXpress sang kompanya, nga lunsay ginhambalan sa iya presentasyon."""
However some research has linked high intakes of caffeine (more than 300 mg per day) with greater difficulty to conceive and a higher rate of miscarriages .,Apang ang pila ka panalawsaw nag-angot sang mataas nga pag-inom sang caffeine (sobra sa 300 mg kada adlaw) sa mas daku nga kabudlayan sa pagbusong kag mas mataas nga kadamuon sang mga pagkakuha.
A GRAT is an estate planning tool that can remove from the settlor's estate much of the future appreciation of an asset without any gift or estate tax cost and with little risk.,Ang GRAT isa ka gamit sa pagplano sang palanublion nga makakuha gikan sa palanublion sang settlor sang madamo nga palaabuton nga pag-apresyar sang isa ka pagkabutang nga wala sing bisan ano nga regalo ukon gasto sa buhis sa palanublion kag may diutay nga risgo.
It can also be formed as the envelope produced when a line segment is moved with each end on one of a pair of perpendicular axes.,Mahimo man ini maporma bilang sobre nga ginahimo kon ang isa ka bahin sang linya ginahulag nga may tagsa ka punta sa isa sang isa ka paris sang mga perpendicular axes.
The biogas generated by this process is then turned into electricity.,Ang biogas nga ginapatubas sini nga proseso ginahimo dayon nga elektrisidad.
"""Transporting the turtles safely is just the first step in our process, and the true rehabilitation work is just now beginning.""","""Ang pagdala sang mga pawikan sing luwas amo ang una nga tikang sa amon proseso, kag ang matuod nga hilikuton sa rehabilitasyon nagasugod pa lang."""
"""For example, a primary cause of reading failure for beginning readers in public schools is due to problems with their vision.""","""Halimbawa, ang panguna nga kabangdanan sang kapaslawan sa pagbasa para sa mga nagasugod nga mga bumalasa sa mga pampubliko nga eskwelahan amo ang mga problema sa ila panan-awan."""
"""Take a raven, for example: it's omnivorous.""","""Kuhaa ang isa ka uwak, halimbawa: ini omnivorous."""
"""By some estimates, as much as 20 percent of all manufacturing jobs are directly or indirectly related to the automobile industry.""","""Sa pila ka mga pagbanta, tubtob sa 20 porsyento sang tanan nga mga trabaho sa paghimo ang direkta ukon indi direkta nga may kaangtanan sa industriya sang salakyan."""
"""Their critics say that these writers appropriate homeland miseries for personal gain - or worse, are out of touch with the reality of the countries they left.""","""Ang ila mga kritiko nagasiling nga ining mga manunulat nagakadapat sang mga kailo sa dutang natawhan para sa personal nga ganansya - ukon mas malain pa, wala sing kaangtanan sa realidad sang mga pungsod nga ila ginbayaan."""
What exactly is Mono?,Ano gid bala ang Mono?
"""It has no railroads, a rudimentary road system, and limited external and internal telecommunications, though the government is sponsoring major improvements in the road system with support from Japan and China.""","""Wala ini sing mga riles, isa ka simple nga sistema sang dalan, kag limitado nga mga telekomunikasyon sa guwa kag sa sulod, bisan pa nga ang gobyerno nagasakdag sang dalagku nga mga pag-uswag sa sistema sang dalan nga may suporta gikan sa Japan kag China."""
Pointers in C language is a variable that stores the address of another variable.,Ang mga pointer sa C nga lenguahe isa ka variable nga nagatipig sang adres sang isa pa ka variable.
"""Antonia Minor, the mother of Claudius, is the 'Augusta' here, and she suffered from 'angina,' called quinsy in the 19th century, a swelling of the tonsils.""","""Si Antonia Minor, ang iloy ni Claudius, amo ang 'Augusta' diri, kag nag-antos sia sang 'angina,' nga ginatawag quinsy sang ika-19 nga siglo, isa ka paghubag sang mga tonsil."""
Use this comparison to determine particular programs where this school offers value relative to other colleges.,Gamita ini nga pagtandi sa pagdeterminar sang partikular nga mga programa sa diin ini nga eskwelahan nagahatag sang balor kon ipaanggid sa iban nga mga kolehiyo.
"""The SC-30 submersible is approximately 18 meters long, 6 meters wide, and weighs 47 tons.""","""Ang SC-30 submersible ginabanta 18 metros ang kalabaon, 6 metros ang kasangkaron, kag nagabug-at sang 47 ka tonelada."""
It scans and detects all the missing drivers from your OS and also provides you a backup plan for your drivers in your operating system.,Gina-scan kag gina-detect sini ang tanan nga nadula nga mga driver gikan sa imo OS kag nagahatag man sa imo sang backup nga plano para sa imo mga driver sa imo operating system.
"""Financial entities and investment mechanisms extract money from pension funds for investment purposes, with profits assured from administrative costs.""","""Ang mga entidad pinansyal kag mga mekanismo sa pamuhunan nagakuha sang kuwarta gikan sa mga pundo sang pensyon para sa mga katuyuan sa pamuhunan, nga may ganansya nga ginapat-od gikan sa mga gasto sa administrasyon."""
"""Severely persecuted for their strict belief in a church free from state control, Anabaptists withdrew from society at large.""","""Ginhingabot sing grabe bangod sang ila estrikto nga pagpati sa isa ka simbahan nga hilway sa pagkontrol sang estado, ang mga Anabaptist naghalin sa katilingban sa kabilugan."""
Christian Tubau Arjona is a Spanish writer and painter with a Ph.D in Spanish Literature.,Si Christian Tubau Arjona isa ka Espanyol nga manunulat kag pintor nga may Ph.D sa Espanyol nga Literatura.
"""The event was inspired by a hashish-induced vision that had come to the founder of the Whole Earth Catalog, Stewart Brand, when reading Paul Ehrlich's 1968 book The Population Bomb.""","""Ang hitabo gin-inspirar sang isa ka panan-awan nga gintunaan sang hashish nga nag-abot sa tagtukod sang Whole Earth Catalog, si Stewart Brand, sang ginbasa ang libro ni Paul Ehrlich sang 1968 nga The Population Bomb."""
"""The project was to create a world clock, and the result is an object that you turn.""","""Ang proyekto amo ang paghimo sang isa ka orasan sa kalibutan, kag ang resulta amo ang isa ka butang nga imo ginaliso."""
"""Whatever else, therefore, a catechist teaches those under religious instruction, the heart of Christian catechesis is instruction in Christian charity.""","""Bisan ano pa, gani, ang ginatudlo sang isa ka katekista sa mga yara sa idalom sang relihiyoso nga instruksyon, ang tagipusuon sang Cristianong katekesis amo ang instruksyon sa Cristianong gugma."""
"""Loss of hair due to chemotherapy is typically reversible with complete hair regrowth, however, there is increased evidence that certain chemotherapy regimens can cause dose-dependent permanent alopecia (hair loss), according to a study conducted by researchers at the University of Miami, Florida.""","""Ang pagkadula sang buhok bangod sang chemotherapy kinaandan nga mabalik sa bug-os nga pagtubo liwat sang buhok, bisan pa, may yara sang dugang nga ebidensya nga ang pila ka mga regimen sang chemotherapy mahimo nga makatuga sang dose-dependent permanente nga alopecia (pagkawala sang buhok), suno sa isa ka pagtuon nga ginhimo sang mga manugpanalawsaw sa University of Miami, Florida."""
What are the consequences of long-term wear?,Ano ang mga resulta sang malawig nga pagsuksok?
This bill might go a long way in preventing the 47% of cardiac deaths that occur outside of a hospital.,Ini nga hagna mahimo nga makabulig sing daku sa pagtapna sang 47% sang mga kamatayon sa tagipusuon nga nagakatabo sa guwa sang ospital.
"""More than 100 librarians, faculty and graduate students attended this year's institute representing an impressive array of scholarly work in digital humanities.""","""Kapin sa 100 ka mga librarian, faculty kag mga estudyante sa graduate ang nagtambong sa institute sini nga tuig nga nagarepresentar sang isa ka makahalawathawat nga array sang mga iskolar nga buluhaton sa digital humanities."""
"""At each session, the participants (who are over the age of 18) are taken through structured modules covering Responsible Alcohol Consumption, HIV/Aids, Gender-based Violence and Children's Rights and Parental Responsibilities.""","""Sa tagsa ka sesyon, ang mga partisipante (nga naga-edad sing kapin sa 18) ginakuha sa mga istrukturado nga mga modyul nga nagasakop sang Responsable nga Pag-inom sang Alkohol, HIV/Aids, Kasingki nga nakabase sa Gender kag mga Kinamatarong sang Kabataan kag mga Responsibilidad sang Ginikanan."""
"""Investigation, the instrument of the journalist, or imagination, the tool of the novelist?""","""Ang pag-usisa, ang instrumento sang dyurnalista, ukon ang imahinasyon, ang galamiton sang nobelista?"""
"""Congress has made the determination that indecent material is harmful to children, and has left enforcement [***754] of the ban to the Commission.""","""Ang Kongreso naghimo sang determinasyon nga ang indi disente nga materyal makahalalit sa mga kabataan, kag ginbilin ang pagpatuman [***754] sang pagdumili sa Komisyon."""
"""Specifically, curcumin and its derivatives protect DNA against oxidative damage induced by reactive oxygen species.""","""Sa partikular, ang curcumin kag ang mga derivatives sini nagaamlig sa DNA batok sa oxidative damage nga gintuga sang reactive oxygen species."""
Creating a fairer Britain Briefing on amendment to clarify that the Human Rights Act 1998 extends to publically-funded healthcare and home care services.,Paghimo sang mas makatarunganon nga Britain Briefing sa pag-amyenda agud ipaathag nga ang Human Rights Act 1998 nagasangkad sa mga serbisyo sa pag-atipan sa ikaayong lawas kag pag-atipan sa puluy-an nga ginapondohan sang publiko.
An interim injunction is a temporary injunction that (ordinarily) stays in force to trial (normally around a year after a claim has been issued).,Ang interim injunction isa ka temporaryo nga injunction nga (kinaandan) nagapabilin nga epektibo tubtob sa pagbista (kinaandan mga isa ka tuig pagkatapos nga ang isa ka pag-angkon gin-isyu).
"""Maintenance personnel can schedule optimal time to clean to sustain optimal heat transfer, helping facilities reduce energy and capacity loss due to fouling by up to 10%.""","""Ang mga tinawo sa pagmentinar maka-iskedyul sang pinakamaayo nga tion sa pagtinlo agud mapadayon ang pinakamaayo nga pagbalhin sang init, nga nagabulig sa mga pasilidad nga mabuhinan ang enerhiya kag pagkadula sang kapasidad bangod sang pagkahigko tubtob sa 10%."""
The latest figures show that more than 27 million passenger journeys are taken on Luas each year.,Ang pinakaulihi nga numero nagapakita nga kapin sa 27 milyones ka mga pasahero ang nagabiyahe sa Luas kada tuig.
"""Born in 1907 in New York City to an American mother and an Italian father, Girard and his family moved back to Italy shortly after his birth.""","""Natawo sang 1907 sa New York City sa isa ka Amerikana nga iloy kag isa ka Italyano nga amay, si Girard kag ang iya pamilya nagsaylo pabalik sa Italya wala madugay pagkatapos sang iya pagkatawo."""
A method of analyzing magnetic resonance images of a brain to determine severity of a medical condition comprising the steps of: providing magnetic resonance image data representative of the brain; identifying a brain surface contour from the magnetic resonance image data; calculating a total contour volume within the brain surface contour; determining a brain volume within the brain surface contour; and evaluating the severity of the medical condition based on a ratio of the brain volume to the total contour volume.,Isa ka pamaagi sa pag-analisar sang mga laragway sang magnetic resonance sang utok agud mahibaluan ang kagrabe sang isa ka medikal nga kondisyon nga nagalakip sang mga tikang sang: paghatag sang datos sang laragway sang magnetic resonance nga nagarepresentar sang utok; pagkilala sang isa ka contour sang ibabaw sang utok gikan sa datos sang magnetic resonance image; pagkalkulo sang kabug-usan nga kadamuon sang contour sa sulod sang contour sang ibabaw sang utok; pagdeterminar sang kadamuon sang utok sa sulod sang contour sang ibabaw sang utok; kag pag-ebalwar sang kabug-at sang medikal nga kondisyon base sa ratio sang kadamuon sang utok sa kabug-usan nga kadamuon sang contour.
"""Security incident reporting systems are used to keep track of thefts, losses, and other types of security events that occur at an organization.""","""Ang mga sistema sa pagreport sang insidente sa seguridad ginagamit sa pagbantay sang mga pagpangawat, pagkadula, kag iban pa nga sahi sang mga hitabo sa seguridad nga nagakatabo sa isa ka organisasyon."""
"""Try 400-1,600 mg a day on an empty stomach.""","""Tilawi ang 400-1,600 mg kada adlaw nga wala sing unod ang tiyan."""
The conference served to highlight progress in the prevention and control of obesity through policy and environmental strategies.,Ang komperensya nagserbe sa pagpadaku sang pag-uswag sa pagtapna kag pagkontrol sang sobra nga katambukon paagi sa mga polisiya kag mga estratehiya sa palibot.
The Office of Facilities at Georgian Court University is responsible for the day-to-day operation and upkeep of the university's physical plant.,Ang Office of Facilities sa Georgian Court University amo ang responsable sa adlaw-adlaw nga operasyon kag pagmentinar sang pisikal nga planta sang unibersidad.
"""Though we have very good source water, we do take additional steps to comply with the Minnesota Department of Health rules.""","""Bisan pa nga may maayo gid kami nga ginahalinan sang tubig, nagahimo kami sang dugang nga mga tikang sa pagsunod sa mga pagsulundan sang Minnesota Department of Health."""
The town purchased it in the ninteen sixties from the country of Holland.,Ginbakal ini sang banwa sang dekada 1960 gikan sa pungsod sang Holland.
"""Summers get very hot, and winters can be cold with potential snow (although not for long).""","""Ang mga tig-ilinit mainit gid, kag ang mga tigtulugnaw mahimo nga matugnaw nga may posible nga niebe (bisan pa indi sa malawig nga tion)."""
"""Attitude is everything in Test rugby because with attitude comes intensity, confrontation and refusal to be beaten in the collisions.""","""Ang panimuot amo ang tanan sa Test rugby bangod ang panimuot nagaabot ang intensidad, komprontasyon kag pagdumili nga mabun-ag sa mga pagbungguanay."""
"""To efficiently move towards a more circular economy, we needn't forget all types of waste materials.""","""Agod makahulag sing episyente padulong sa mas sirkular nga ekonomiya, indi naton dapat kalimtan ang tanan nga sahi sang mga materyales nga basura."""
This is the real reason for the individual mandate.,Amo ini ang matuod nga rason sang indibidwal nga mandato.
"""For example, a customer's likelihood to buy a product can be measured and used to inform a business rule governing future interactions with that individual.""","""Halimbawa, ang posibilidad sang isa ka kustomer nga magbakal sang isa ka produkto mahimo matakus kag gamiton sa pagpahibalo sang isa ka pagsulundan sa negosyo nga nagadumala sang palaabuton nga mga interaksiyon sa sina nga indibidwal."""
"""Many parents today have NO IDEA what kind of information their teens are accessing and sharing on a daily basis, while most kids have NO IDEA of the potentially far-reaching consequences of their online behaviors and activities.""","""Madamo nga mga ginikanan karon ang WALA sing IDEA kon ano nga sahi sang impormasyon ang gina-access kag ginapaambit sang ila mga tin-edyer sa adlaw-adlaw, samtang ang kalabanan nga mga kabataan WALA sing IDEA sang posible nga malayo nga mga resulta sang ila mga pamatasan kag mga hilikuton sa online."""
A mathematical formula a search engine uses to establish which Web pages are the most relevant to a user's search query.,Ang isa ka pormula sa matematika nga ginagamit sang isa ka search engine sa pagtukod kon ano nga mga pahina sang Web ang labing may kaangtanan sa pamangkot sa pagpangita sang isa ka user.
Click here for the NRC web page which evaluates the effective thermal performance of different stud walls inside a plywood formed concrete foundation.,I-klik diri para sa NRC web page nga naga-ebalwar sang epektibo nga thermal performance sang nagkalainlain nga mga dingding sa sulod sang isa ka plywood nga naporma nga konkreto nga pundasyon.
Another article; Four myths of the Asian economic crisis.,Isa pa ka artikulo; Upat ka mito sa krisis sa ekonomiya sa Asya.
"""Pyrgi was one of the ports of the city of Caere, lying about eight miles away and was very famous for its sacred area, which was visited by Phoenicians and Etruscans alike.""","""Ang Pyrgi isa sa mga pantalan sang siudad sang Caere, nga nahamtang mga walo ka milya ang kalayuon kag bantog gid sa iya sagrado nga duog, nga ginduaw sang mga Phoenicians kag Etruscans."""
But where are the school fees?,Pero diin ang balayran sa eskwelahan?
The cut bricks are hardened by drying for 20 to 40 hours at 50 to 150 degC before being fired.,Ang gin-utod nga mga tisa ginapatig-a paagi sa pagpamala sa sulod sang 20 tubtob 40 ka oras sa 50 tubtob 150 degC antes ini sunugon.
John Ganis began his practice of Chinese internal arts in New York City in the early1970's.,Si John Ganis nagsugod sang iya pagpraktis sang Chinese internal arts sa New York City sang maaga nga bahin sang 1970's.
"""On 6 and 7 November 1962, controllers used a backup gyroscope system to keep the solar panels constantly exposed to the Sun during the coast phase, although further midcourse corrections became impossible.""","""Sang 6 kag 7 Nobyembre 1962, ang mga controller naggamit sang backup gyroscope system agud huptan ang mga solar panel nga dalayon nga napadayag sa Adlaw sa tion sang baybayon, bisan pa nga ang dugang nga mga pagtadlong sa tungatunga nangin imposible."""
"""Scorpions prefer to live in areas where the temperature is 20-37 degC (68-99 degF), but may survive in the temperature range of 14-45 degC (57-113 degF).""","""Mas gusto sang mga scorpion nga magpuyo sa mga lugar nga ang temperatura 20-37 degC (68-99 degF), apang mahimo nga mabuhi sa temperatura nga 14-45 degC (57-113 degF)."""
What data is shared?,Ano nga datos ang ginapaambit?
"""Subtexting, or cross-talk, is when characters say one thing but mean another.""","""Ang subtexting, ukon cross-talk, amo kon ang mga karakter nagahambal sang isa ka butang apang nagakahulugan sang lain."""
"""It appears that something underneath Japan, or in the Earth's crust below Japan has deteriorated, or moved, or is shifting, or perhaps is doing the Electric Boogaloo (I forgot which), and the result is Japan's imminent sinking.""","""Makita nga may isa ka butang sa idalom sang Japan, ukon sa duta sa idalom sang Japan nga naglain, ukon naghulag, ukon nagabalhin, ukon ayhan nagahimo sang Electric Boogaloo (nalipatan ko kon diin), kag ang resulta amo ang nagahilapit nga pagkalunod sang Japan."""
"""Using Burnside's theorem, the order of a simple non-Abelian group must have at least three distinct prime factors.""","""Gamit ang teorema ni Burnside, ang pagkasunod-sunod sang isa ka simple nga grupo nga indi Abelian dapat may yara sang indi magkubos sa tatlo ka magkatuhay nga prime factors."""
"""The FDIC insures deposits at the nation's 10,461 banks and savings associations and it promotes the safety and soundness of these institutions by identifying, monitoring and addressing risks to which they are exposed.""","""Ang FDIC nagaseguro sang mga deposito sa 10,461 ka mga bangko kag mga asosasyon sa pagtipig sang pungsod kag ginapasanyog sini ang kaluwasan kag pagkamalig-on sining mga institusyon paagi sa pagkilala, pagbantay kag pagsabat sang mga risgo nga ila ginapadayag."""
Are Smartwatches Safe?,Luwas Bala ang mga Smartwatch?
"""Other area reservoir levels are low, too, Leach said.""","""Ang iban nga lebel sang reservoir sa lugar manubo man, siling ni Leach."""
"""And what you'll see very quickly in this course is Matthew has one--has a very different view of what Christians should do with the Jewish law than does Paul, or Luke, or Mark, or John, or several of the other writers.""","""Kag ang makita mo sing madasig sa sini nga kurso amo nga si Mateo may isa--may tuhay gid nga pagtamod kon ano ang dapat himuon sang mga Cristiano sa kasuguan sang mga Judiyo sangsa ginahimo ni Pablo, ukon Lucas, ukon Marcos, ukon Juan, ukon pila sang iban pa nga mga manunulat."""
Why do I need to check the input voltage of my battery charger?,Ngaa kinahanglan ko nga tan-awon ang input voltage sang akon battery charger?
"""The attempted uprising was quickly suppressed by Czechoslovak forces, whereafter Henlein fled to Germany only to start numerous intrusions into Czechoslovak territory around Asch as a commander of Sudeten German guerilla bands.""","""Ang pagtinguha nga pag-alsa madasig nga ginpunggan sang mga pwersa sang Czechoslovak, pagkatapos nga si Henlein nagpalagyo sa Alemanya agud lamang magsugod sang madamo nga mga pagsulod sa teritoryo sang Czechoslovak sa palibot sang Asch bilang isa ka kumander sang Sudeten German gerilya nga mga banda."""
"""Ever since laparoscopic surgery emerged nearly two decades ago, patient demand for minimally invasive procedures has soared.""","""Sugod sang nagtuhaw ang laparoscopic surgery halos duha ka dekada na ang nagligad, ang demand sang pasyente para sa minimally invasive nga mga pamaagi nagsaka."""
The species was identified by Hume in 1873.,Ang espesyi nakilala ni Hume sang 1873.
Most Kubernetes clusters have more than one pod per node (and therefore more than one sidecar per node).,Ang kalabanan nga mga cluster sang Kubernetes may kapin sa isa ka pod kada node (kag busa kapin sa isa ka sidecar kada node).
The ruling was made less than two weeks after an EU-Ukraine summit where Brussels told Kiev it needed to address the issue of selective justice if it wanted to secure landmark deals on political association and free trade with the bloc.,Ang desisyon ginhimo wala pa duha ka semana pagkatapos sang isa ka EU-Ukraine summit sa diin ginsilingan sang Brussels ang Kiev nga kinahanglan sini nga atubangon ang isyu sang pinili nga hustisya kon luyag sini nga masiguro ang mga talalupangdon nga mga kasugtanan sa asosasyon sa politika kag hilway nga negosyo upod sa bloke.
"""Improper calibration of the scale is one of the more common factors, and can cause countless issues for your operation.""","""Ang indi husto nga pag-calibrate sang timbangan isa sa mas kinaandan nga mga kabangdanan, kag mahimo nga makatuga sang indi maisip nga mga isyu para sa imo operasyon."""
Patients with darker skin types may have more skin discoloration after treatment.,Ang mga pasyente nga may mas madulom nga sahi sang panit mahimo nga may mas madamo nga pagbag-o sang duag sang panit pagkatapos sang pagbulong.
Another tip from the council is to gradually adapt your body to exercising in hot weather.,Ang isa pa ka tip gikan sa konseho amo ang amat-amat nga pag-adaptar sang imo lawas sa pag-ehersisyo sa mainit nga panahon.
"""This is a symbolic ritual in Chhath Puja, performed especially in those families where marriage or childbirth has taken place recently.""","""Isa ini ka simbolo nga ritwal sa Chhath Puja, nga ginahimo ilabi na sa mga pamilya nga ang kasal ukon pagpanganak natabo sining karon lang."""
"""A: The newest wrinkle is to create programs that serve as the foundation for a community college system in Afghanistan, which is really needed, There is still very limited access to higher education and high rates of unemployment there.""","""A: Ang pinakabag-o nga wrinkle amo ang paghimo sang mga programa nga nagaserbe nga pundasyon para sa isa ka sistema sang kolehiyo sa komunidad sa Afghanistan, nga kinahanglanon gid, May yara gihapon sang limitado nga access sa mas mataas nga edukasyon kag mataas nga kadamuon sang wala sing trabaho didto."""
A catastrophe is the most appropriate situation for explaining the cause of our local and all other global problems.,Ang kalamidad amo ang pinakanagakaigo nga sitwasyon para sa pagpaathag sang kabangdanan sang aton lokal kag sang tanan nga iban pa nga pangkalibutanon nga mga problema.
How much would be needed from these or other sources-including Warm Springs-depends on what assumptions you make about population growth and about more efficient use of existing water supplies.,Kon pila ang kinahanglanon gikan sa sini ukon sa iban pa nga mga ginhalinan-lakip ang Warm Springs-nagadepende sa kon ano nga mga pagpati ang imo ginahimo nahanungod sa pagdamo sang populasyon kag nahanungod sa mas episyente nga paggamit sang nagaluntad nga mga suplay sang tubig.
"""Foods that are great for liver health are lemons, avocado, turmeric, dandelion leaves, garlic, and carrots.""","""Ang mga pagkaon nga maayo para sa ikaayong lawas sang atay amo ang mga lemon, abokado, turmeric, dahon sang dandelion, ahos, kag karot."""
Investigators believe that the signal lights and arms were working properly at the time.,Nagapati ang mga imbestigador nga ang mga signal lights kag mga butkon naga-obra sing maayo sadto nga tion.
Policymakers should provide incentives for construction of affordable housing in neighborhoods with high-quality schools.,Ang mga manughimo sang polisa dapat maghatag sang mga insentibo para sa pagtukod sang barato nga mga pabalay sa mga kasilingan nga may mataas nga kalidad nga mga eskwelahan.
In 1978 steps were taken to protect the environment.,Sang 1978 ginhimo ang mga tikang agod amligan ang palibot.
"""Being a parent takes not only love and patience, it requires financial planning and preparation.""","""Ang pagkaginikanan nagakinahanglan indi lamang sang gugma kag pasensya, nagakinahanglan ini sang pinansyal nga pagplano kag paghanda."""
